id,Name,Lat,Long,Lat/Long,Price,boro_name,shape_area,shape_leng,boro_code
275,TEHUITZINGO DELI AND GROCERY 695 10 AVENUE New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
278,MENDY'S KOSHER DELICATESSEN 875 3 AVENUE New York NY 10022,40.759394100000002,-73.969779500000001,"{lng=-73.9697795, lat=40.7593941}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
281,ELIM DELI CAFE 851 LEXINGTON AVENUE New York NY 10065,40.765549000000000,-73.965446000000000,"{lng=-73.965446, lat=40.765549}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
285,MAJESTIC DELICATESSEN CAFE 200 WEST 50 STREET New York NY 10019,40.768697299999999,-73.991818100000003,"{lng=-73.9918181, lat=40.7686973}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
287,DELIMARIE 106 DUANE STREET New York NY 10007,40.715345900000003,-74.006412999999995,"{lng=-74.006413, lat=40.7153459}",$3.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
288,DELICIOUS BAKERY 139 HESTER ST New York NY 10002,40.717052299999999,-73.994771799999995,"{lng=-73.9947718, lat=40.7170523}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
289,NY GOURMET DELI 680 8 AVENUE New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
291,RASPBERRY DELI & GROCERY 2127 2 AVENUE New York NY 10029,40.791640700000002,-73.944799399999994,"{lng=-73.9447994, lat=40.79164069999999}",$6.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
300,BLUE & GOLD DELI 510 EAST 62 STREET New York NY 10065,40.764523900000000,-73.962432699999994,"{lng=-73.96243270000001, lat=40.7645239}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
303,EVERYDAY GOURMET DELI 369 LEXINGTON AVENUE New York NY 10017,40.750454599999998,-73.976973900000004,"{lng=-73.97697389999999, lat=40.7504546}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
306,FRESH N DELISH 1167 2 AVENUE New York NY 10065,40.764523900000000,-73.962432699999994,"{lng=-73.96243270000001, lat=40.7645239}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
314,CHICKEN DELICATESSEN 43 EAST 28 STREET New York NY 10016,40.747270000000000,-73.980064499999997,"{lng=-73.9800645, lat=40.74727}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
315,2ND AVENUE DELI 1442 1 AVENUE New York NY 10021,40.770070300000000,-73.958024600000002,"{lng=-73.9580246, lat=40.7700703}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
317,CHELSEA DELI & PIZZA 301 10 AVENUE New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
318,EIGHTEEN RESTAURANT DELICATESSEN AND GRILE 240 EAST 81 STREET New York NY 10028,40.776641200000000,-73.952146799999994,"{lng=-73.9521468, lat=40.77664120000001}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
323,388 CAFE & DELI 13 ELDRIDGE STREET New York NY 10002,40.714851000000003,-73.993937000000003,"{lng=-73.993937, lat=40.714851}",$4.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
329,DELIOS PIZZA 553 WEST 207 STREET New York NY 10034,40.872145199999999,-73.921285800000007,"{lng=-73.92128579999999, lat=40.8721452}",$3.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
333,SIMPLY CHICKEN & CARNEGIE DELI 4 PENNSYLVANIA PLAZA New York NY 10001,40.750870700000000,-73.994266100000004,"{lng=-73.99426609999999, lat=40.7508707}",$5.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
353,MIKE'S DELI 321 WEST 42 STREET New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
365,MARCO POLO PIZZA & DELI 1289 MADISON AVENUE New York NY 10128,40.784382700000002,-73.955944400000007,"{lng=-73.95594439999999, lat=40.78438269999999}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
369,374 DELI 374 8 AVNUE New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
371,H I T DELI 150 WEST 28 STREET New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$6.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
378,ALEX CAFE & DELI 1018 LEXINGTON AVENUE New York NY 10021,40.771031999999998,-73.962075999999996,"{lng=-73.962076, lat=40.771032}",$5.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
379,696 GOURMET DELI 696 3 AVENUE New York NY 10017,40.751984600000000,-73.969779500000001,"{lng=-73.9697795, lat=40.7519846}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
382,HARLEM DELIGHT 52 EAST 125 STREET New York NY 10035,40.794065000000003,-73.927164399999995,"{lng=-73.9271644, lat=40.794065}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
389,2058 DELI AND GROCERY 2058 LEXINGTON AVENUE New York NY 10035,40.804264699999997,-73.937753499999999,"{lng=-73.9377535, lat=40.8042647}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
390,MADISON DELI 420 MADISON AVENUE New York NY 10017,40.757030399999998,-73.976500999999999,"{lng=-73.976501, lat=40.7570304}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
399,REGGAE SUN DELIGHTS A NATURAL JUICE BAR 227229 WEST 145 STREET New York NY 10039,40.828837700000001,-73.937451699999997,"{lng=-73.9374517, lat=40.8288377}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
406,NEW SAM'S DELI 30 MULBERRY STREET New York NY 10013,40.714553199999997,-73.999520099999998,"{lng=-73.9995201, lat=40.7145532}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
407,TASTY DELI 4020 BROADWAY New York NY 10032,40.841652199999999,-73.938894500000004,"{lng=-73.9388945, lat=40.8416522}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
412,J G DELI GROCERY 645 2 AVENUE New York NY 10016,40.747270000000000,-73.980064499999997,"{lng=-73.9800645, lat=40.74727}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
419,OLYMPIA STAR DELI 761 AVENUE OF THE AMERICAS New York NY 10010,40.744323500000000,-73.991780199999994,"{lng=-73.9917802, lat=40.7443235}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
421,DELI & GROCERY 666 6 AVENUE New York NY 10010,40.738831900000001,-73.981533700000000,"{lng=-73.98153370000001, lat=40.7388319}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
426,DELIS 48 48 WEST 48 STREET New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
428,B&W DELI GROCERY 373 west 34th st New York NY 10001,40.753332200000003,-73.996130899999997,"{lng=-73.9961309, lat=40.7533322}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
430,DELIZIA 92 1762 2 AVENUE New York NY 10128,40.782603899999998,-73.950677400000004,"{lng=-73.9506774, lat=40.7826039}",$6.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
438,DHAKA DELI 136 EAST 28 STREET New York NY 10016,40.747270000000000,-73.980064499999997,"{lng=-73.9800645, lat=40.74727}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
446,SUSHI AND DELI BOX 68 WEST 39 STREET New York NY 10018,40.755322000000000,-73.993287199999997,"{lng=-73.9932872, lat=40.755322}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
452,CARNEGIE DELI EAST 4 PENNSYLVANIA PLAZA New York NY 10001,40.750870700000000,-73.994266100000004,"{lng=-73.99426609999999, lat=40.7508707}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
456,MARIO GOURMET DELI 934 AMSTERDAM AVENUE New York NY 10025,40.800394900000001,-73.966020799999995,"{lng=-73.9660208, lat=40.8003949}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
458,CLOISTERS DELI 7 HENSHAW ST New York NY 10034,40.866764799999999,-73.930077100000005,"{lng=-73.93007709999999, lat=40.8667648}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
468,RAE'S DELI 26 WEST 33 STREET New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
471,BM DELI & GROCERY 1916 3 AVENUE New York NY 10029,40.791640700000002,-73.944799399999994,"{lng=-73.9447994, lat=40.79164069999999}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
473,HOMEFRONT DELI 41 EAST 41 STREET New York NY 10017,40.751984600000000,-73.969779500000001,"{lng=-73.9697795, lat=40.7519846}",$6.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
475,ANDY'S DELI 291 BROADWAY New York NY 10007,40.714931200000002,-74.005993200000006,"{lng=-74.00599319999999, lat=40.7149312}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
487,HOT & CRUSTY BAKERDELI 1201 2 AVENUE New York NY 10065,40.764523900000000,-73.962432699999994,"{lng=-73.96243270000001, lat=40.7645239}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
494,MARINA GOURMET DELI. 246 EAST 23 STREET New York NY 10010,40.738831900000001,-73.981533700000000,"{lng=-73.98153370000001, lat=40.7388319}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
511,EDDIE'S DELI & PIZZA LLC 184 EAST 116 STREET New York NY 10029,40.791640700000002,-73.944799399999994,"{lng=-73.9447994, lat=40.79164069999999}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
513,CHELSEA DELI AND BAKERY 254 8 AVENUE New York NY 10011,40.746496899999997,-74.009447100000003,"{lng=-74.0094471, lat=40.7464969}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
522,810 DELI & CAFE 810 7 AVENUE New York NY 10019,40.768697299999999,-73.991818100000003,"{lng=-73.9918181, lat=40.7686973}",$3.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
523,ROOSEVELT GOURMET DELI 460 WEST 57 STREET New York NY 10019,40.768697299999999,-73.991818100000003,"{lng=-73.9918181, lat=40.7686973}",$5.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
524,JALAPENO DELI 1629B LEXINGTON AVENUE New York NY 10029,40.790024000000003,-73.947690699999995,"{lng=-73.9476907, lat=40.790024}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
525,OZ DELI 2 WEST 32 STREET New York NY 10001,40.753685400000002,-73.999163699999997,"{lng=-73.9991637, lat=40.75368539999999}",$5.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
527,LITTLE GUJRAT DELI 946 COLUMBUS AVENUE New York NY 10025,40.799700000000001,-73.962926899999999,"{lng=-73.9629269, lat=40.7997}",$5.50,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
528,MENDY'S KOSHER DELICATESSEN 10 ROCKERFELLER PLAZA New York NY 10020,40.761111000000000,-73.982500000000002,"{lng=-73.9825, lat=40.761111}",$5.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
534,FRESH CENTRAL GOURMET DELI 650 FIRST AVENUE New York NY 10016,40.745760799999999,-73.971586000000002,"{lng=-73.971586, lat=40.7457608}",$4.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
535,MING'S DELIGHT 594 3 AVENUE New York NY 10016,40.747270000000000,-73.980064499999997,"{lng=-73.9800645, lat=40.74727}",$6.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
538,DANNY'S DELI 224 WEST 47 STREET New York NY 10036,40.760261900000003,-73.993287199999997,"{lng=-73.9932872, lat=40.7602619}",$3.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
543,DELICI CORP 71 NASSAU STREET New York NY 10038,40.709699499999999,-74.008424300000001,"{lng=-74.0084243, lat=40.7096995}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
546,PATAL ASIA DELI GROCERY 135 EAST 28 STREET New York NY 10016,40.747270000000000,-73.980064499999997,"{lng=-73.9800645, lat=40.74727}",$6.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
552,La Lomita Mexican Deli Corp 3868 10 AVENUE New York NY 10034,40.872145199999999,-73.921285800000007,"{lng=-73.92128579999999, lat=40.8721452}",$3.25,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
556,TINY DELICATESSEN 42 BROADWAY New York NY 10004,40.706005200000000,-74.012925899999999,"{lng=-74.0129259, lat=40.7060052}",$4.00,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
560,PALACE DELI INC 307 WEST 38 STREET New York NY 10018,40.755322000000000,-73.993287199999997,"{lng=-73.9932872, lat=40.755322}",$4.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
565,MOCA DELI GROCERY INC 4183 BROADWAY New York NY 10033,40.847769200000002,-73.938214700000003,"{lng=-73.9382147, lat=40.84776919999999}",$6.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
567,LUSARDI'S RESTAURANT 1494 SECOND AVENUE New York NY 10075,40.772368000000000,-73.955387000000002,"{lng=-73.955387, lat=40.772368}",$3.75,Manhattan,636453844.4090000400000000000000000000000,358410.6352850000300000000000000000000,1.0000000000000000000000000000000
